MEP_name,MEP_id,national_party,national_party_id,EU_parliament_group,EU_parliament_group_id,EU_electoral_district,EU_electoral_district_id,elected_in_country,elected_in_country_id,start_date,end_date,parliamentary_term,parliamentary_term_id
Adeline Hazan,http://www.wikidata.org/entity/Q974202,Socialist Party,http://www.wikidata.org/entity/Q170972,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,France,http://www.wikidata.org/entity/Q5478259,France,http://www.wikidata.org/entity/Q142,1999-07-20,2004-07-19,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
Georges Bach,http://www.wikidata.org/entity/Q981276,Christian Social People's Party,http://www.wikidata.org/entity/Q1344670,European People's Party group,http://www.wikidata.org/entity/Q635616,Luxembourg constituency of the European Parliament,http://www.wikidata.org/entity/Q15921347,Luxembourg,http://www.wikidata.org/entity/Q32,2014-07-01,,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
Georges Bach,http://www.wikidata.org/entity/Q981276,Christian Social People's Party,http://www.wikidata.org/entity/Q1344670,European People's Party group,http://www.wikidata.org/entity/Q635616,Luxembourg constituency of the European Parliament,http://www.wikidata.org/entity/Q15921347,Luxembourg,http://www.wikidata.org/entity/Q32,2009-07-14,2014-06-30,Seventh European Parliament,http://www.wikidata.org/entity/Q4644021
Ole Krarup,http://www.wikidata.org/entity/Q981321,People's Movement against the EU,http://www.wikidata.org/entity/Q1435460,European United Left–Nordic Green Left,http://www.wikidata.org/entity/Q753711,Denmark,http://www.wikidata.org/entity/Q5257930,Denmark,http://www.wikidata.org/entity/Q35,2004-07-20,2006-12-31,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Ole Krarup,http://www.wikidata.org/entity/Q981321,People's Movement against the EU,http://www.wikidata.org/entity/Q1435460,European United Left–Nordic Green Left,http://www.wikidata.org/entity/Q753711,Denmark,http://www.wikidata.org/entity/Q5257930,Denmark,http://www.wikidata.org/entity/Q35,1999-07-20,2004-07-19,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
Ole Krarup,http://www.wikidata.org/entity/Q981321,People's Movement against the EU,http://www.wikidata.org/entity/Q1435460,European United Left–Nordic Green Left,http://www.wikidata.org/entity/Q753711,Denmark,http://www.wikidata.org/entity/Q5257930,Denmark,http://www.wikidata.org/entity/Q35,1994-07-19,1999-07-19,Fourth European Parliament,http://www.wikidata.org/entity/Q17315706
Camiel Eurlings,http://www.wikidata.org/entity/Q1028887,,,,,,,,,2004-07-20,2007-02-22,,
Camiel Eurlings,http://www.wikidata.org/entity/Q1028887,Christian Democratic Appeal,http://www.wikidata.org/entity/Q273749,European People's Party group,http://www.wikidata.org/entity/Q635616,Netherlands,http://www.wikidata.org/entity/Q16250490,Netherlands,http://www.wikidata.org/entity/Q55,2004-07-20,2007-02-21,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Carlos Barral,http://www.wikidata.org/entity/Q1042738,Spanish Socialist Workers' Party,http://www.wikidata.org/entity/Q138198,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Spain,http://www.wikidata.org/entity/Q16254367,Spain,http://www.wikidata.org/entity/Q29,1986-01-01,1987-07-05,Second European Parliament,http://www.wikidata.org/entity/Q17315703
Lapo Pistelli,http://www.wikidata.org/entity/Q1055202,,,,,,,,,2004-01-01,2008-01-01,,
Lapo Pistelli,http://www.wikidata.org/entity/Q1055202,Democratic Party,http://www.wikidata.org/entity/Q47729,Group of the Alliance of Liberals and Democrats for Europe,http://www.wikidata.org/entity/Q839097,Central Italy,http://www.wikidata.org/entity/Q3677909,Italy,http://www.wikidata.org/entity/Q38,2004-07-20,2008-04-28,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Marcello Vernola,http://www.wikidata.org/entity/Q1055636,Forza Italia,http://www.wikidata.org/entity/Q14924303,European People's Party group,http://www.wikidata.org/entity/Q635616,Southern Italy,http://www.wikidata.org/entity/Q3677912,Italy,http://www.wikidata.org/entity/Q38,2004-07-20,2009-07-13,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Charles-Ferdinand Nothomb,http://www.wikidata.org/entity/Q1063374,Humanist Democratic Centre,http://www.wikidata.org/entity/Q840814,European People's Party group,http://www.wikidata.org/entity/Q635616,French-speaking electoral college (Belgium),http://www.wikidata.org/entity/Q3677924,Belgium,http://www.wikidata.org/entity/Q31,1979-07-17,1980-05-18,First European Parliament,http://www.wikidata.org/entity/Q17315702
Christof Tannert,http://www.wikidata.org/entity/Q1084345,Social Democratic Party of Germany,http://www.wikidata.org/entity/Q49768,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1994-07-19,1999-07-19,Fourth European Parliament,http://www.wikidata.org/entity/Q17315706
Claudia Schmidt,http://www.wikidata.org/entity/Q1097772,Austrian People's Party,http://www.wikidata.org/entity/Q186867,European People's Party group,http://www.wikidata.org/entity/Q635616,Austria,http://www.wikidata.org/entity/Q4825411,Austria,http://www.wikidata.org/entity/Q40,2014-07-01,2019-07-01,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
Clemens Riedel,http://www.wikidata.org/entity/Q1100066,,,,,,,,,,,,
Giovanni Procacci,http://www.wikidata.org/entity/Q1111570,Democracy Is Freedom – The Daisy,http://www.wikidata.org/entity/Q1141788,Group of the Alliance of Liberals and Democrats for Europe,http://www.wikidata.org/entity/Q839097,Southern Italy,http://www.wikidata.org/entity/Q3677912,Italy,http://www.wikidata.org/entity/Q38,2005-11-15,2006-04-27,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Giovanni Procacci,http://www.wikidata.org/entity/Q1111570,Democracy Is Freedom – The Daisy,http://www.wikidata.org/entity/Q1141788,European Liberal Democrat and Reform Party Group,http://www.wikidata.org/entity/Q1671234,Italy,http://www.wikidata.org/entity/Q38,,,1999-07-20,2004-07-19,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
Mircea Diaconu,http://www.wikidata.org/entity/Q1177587,independent politician,http://www.wikidata.org/entity/Q327591,Group of the Alliance of Liberals and Democrats for Europe,http://www.wikidata.org/entity/Q839097,Romania,http://www.wikidata.org/entity/Q7362480,Romania,http://www.wikidata.org/entity/Q218,2014-07-01,2019-07-01,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
Desislav Chukolov,http://www.wikidata.org/entity/Q1200924,National Union Attack,http://www.wikidata.org/entity/Q178049,Non-Inscrits,http://www.wikidata.org/entity/Q1440626,Bulgaria,http://www.wikidata.org/entity/Q4996149,Bulgaria,http://www.wikidata.org/entity/Q219,2007-06-06,2009-07-13,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Detlef Haase,http://www.wikidata.org/entity/Q1201257,,,,,,,,,,,,
Dieter Schinzel,http://www.wikidata.org/entity/Q1222766,Social Democratic Party of Germany,http://www.wikidata.org/entity/Q49768,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1989-07-25,1994-07-18,Third European Parliament,http://www.wikidata.org/entity/Q17315704
Dieter Schinzel,http://www.wikidata.org/entity/Q1222766,Social Democratic Party of Germany,http://www.wikidata.org/entity/Q49768,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1984-07-24,1989-07-24,Second European Parliament,http://www.wikidata.org/entity/Q17315703
Dieter Schinzel,http://www.wikidata.org/entity/Q1222766,Social Democratic Party of Germany,http://www.wikidata.org/entity/Q49768,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1979-07-17,1984-07-23,First European Parliament,http://www.wikidata.org/entity/Q17315702
Dirk Sterckx,http://www.wikidata.org/entity/Q1228102,Open Flemish Liberals and Democrats,http://www.wikidata.org/entity/Q1160192,Group of the Alliance of Liberals and Democrats for Europe,http://www.wikidata.org/entity/Q839097,Dutch-speaking electoral college,http://www.wikidata.org/entity/Q3677922,Belgium,http://www.wikidata.org/entity/Q31,2004-07-20,2009-07-13,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Dirk Sterckx,http://www.wikidata.org/entity/Q1228102,Open Flemish Liberals and Democrats,http://www.wikidata.org/entity/Q1160192,European Liberal Democrat and Reform Party Group,http://www.wikidata.org/entity/Q1671234,Dutch-speaking electoral college,http://www.wikidata.org/entity/Q3677922,Belgium,http://www.wikidata.org/entity/Q31,1999-07-20,2004-07-19,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
Dirk Sterckx,http://www.wikidata.org/entity/Q1228102,Open Flemish Liberals and Democrats,http://www.wikidata.org/entity/Q1160192,Group of the Alliance of Liberals and Democrats for Europe,http://www.wikidata.org/entity/Q839097,Dutch-speaking electoral college,http://www.wikidata.org/entity/Q3677922,Belgium,http://www.wikidata.org/entity/Q31,2009-07-14,2011-09-06,Seventh European Parliament,http://www.wikidata.org/entity/Q4644021
Herbert Dorfmann,http://www.wikidata.org/entity/Q1285166,South Tyrolean People's Party,http://www.wikidata.org/entity/Q606620,European People's Party group,http://www.wikidata.org/entity/Q635616,North-East Italy,http://www.wikidata.org/entity/Q3677916,Italy,http://www.wikidata.org/entity/Q38,2014-07-01,,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
Herbert Dorfmann,http://www.wikidata.org/entity/Q1285166,South Tyrolean People's Party,http://www.wikidata.org/entity/Q606620,European People's Party group,http://www.wikidata.org/entity/Q635616,Italy,http://www.wikidata.org/entity/Q38,,,2009-07-14,2014-06-30,Seventh European Parliament,http://www.wikidata.org/entity/Q4644021
Klaus-Peter Köhler,http://www.wikidata.org/entity/Q1291286,independent politician,http://www.wikidata.org/entity/Q327591,Non-Inscrits,http://www.wikidata.org/entity/Q1440626,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1989-07-25,1994-07-18,Third European Parliament,http://www.wikidata.org/entity/Q17315704
Rolf Linkohr,http://www.wikidata.org/entity/Q1294334,Social Democratic Party of Germany,http://www.wikidata.org/entity/Q49768,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1989-07-25,1994-07-18,Third European Parliament,http://www.wikidata.org/entity/Q17315704
Rolf Linkohr,http://www.wikidata.org/entity/Q1294334,Social Democratic Party of Germany,http://www.wikidata.org/entity/Q49768,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1999-07-20,2004-07-19,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
Rolf Linkohr,http://www.wikidata.org/entity/Q1294334,Social Democratic Party of Germany,http://www.wikidata.org/entity/Q49768,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1984-07-24,1989-07-24,Second European Parliament,http://www.wikidata.org/entity/Q17315703
Rolf Linkohr,http://www.wikidata.org/entity/Q1294334,Social Democratic Party of Germany,http://www.wikidata.org/entity/Q49768,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1979-07-17,1984-07-23,First European Parliament,http://www.wikidata.org/entity/Q17315702
Rolf Linkohr,http://www.wikidata.org/entity/Q1294334,Social Democratic Party of Germany,http://www.wikidata.org/entity/Q49768,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1994-07-19,1999-07-19,Fourth European Parliament,http://www.wikidata.org/entity/Q17315706
Freddy Thielemans,http://www.wikidata.org/entity/Q1309509,Socialist Party,http://www.wikidata.org/entity/Q645787,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,French-speaking electoral college (Belgium),http://www.wikidata.org/entity/Q3677924,Belgium,http://www.wikidata.org/entity/Q31,1999-07-20,2001-01-16,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
Nicola Zingaretti,http://www.wikidata.org/entity/Q1332769,Democratic Party,http://www.wikidata.org/entity/Q47729,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Central Italy,http://www.wikidata.org/entity/Q3677909,Italy,http://www.wikidata.org/entity/Q38,2004-07-20,2008-06-16,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Stuart Agnew,http://www.wikidata.org/entity/Q1338217,UK Independence Party,http://www.wikidata.org/entity/Q10647,Europe of Freedom and Direct Democracy,http://www.wikidata.org/entity/Q1165759,East of England,http://www.wikidata.org/entity/Q5329755,United Kingdom,http://www.wikidata.org/entity/Q145,2014-07-01,,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
Stuart Agnew,http://www.wikidata.org/entity/Q1338217,UK Independence Party,http://www.wikidata.org/entity/Q10647,Europe of Freedom and Democracy,http://www.wikidata.org/entity/Q17291055,East of England,http://www.wikidata.org/entity/Q5329755,United Kingdom,http://www.wikidata.org/entity/Q145,2009-07-14,2014-06-30,Seventh European Parliament,http://www.wikidata.org/entity/Q4644021
Oldřich Vlasák,http://www.wikidata.org/entity/Q1340210,Civic Democratic Party,http://www.wikidata.org/entity/Q828099,European People's Party group,http://www.wikidata.org/entity/Q635616,Czech Republic,http://www.wikidata.org/entity/Q5201764,Czech Republic,http://www.wikidata.org/entity/Q213,2004-07-20,2009-07-13,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Oldřich Vlasák,http://www.wikidata.org/entity/Q1340210,Civic Democratic Party,http://www.wikidata.org/entity/Q828099,European Conservatives and Reformists,http://www.wikidata.org/entity/Q1345559,Czech Republic,http://www.wikidata.org/entity/Q5201764,Czech Republic,http://www.wikidata.org/entity/Q213,2009-07-14,2014-06-30,Seventh European Parliament,http://www.wikidata.org/entity/Q4644021
Robert Sturdy,http://www.wikidata.org/entity/Q1340526,Conservative Party,http://www.wikidata.org/entity/Q9626,European People's Party group,http://www.wikidata.org/entity/Q635616,East of England,http://www.wikidata.org/entity/Q5329755,United Kingdom,http://www.wikidata.org/entity/Q145,2004-07-20,2009-07-13,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Robert Sturdy,http://www.wikidata.org/entity/Q1340526,Conservative Party,http://www.wikidata.org/entity/Q9626,European People's Party group,http://www.wikidata.org/entity/Q635616,Cambridgeshire,http://www.wikidata.org/entity/Q5025642,United Kingdom,http://www.wikidata.org/entity/Q145,1994-07-19,1999-07-19,Fourth European Parliament,http://www.wikidata.org/entity/Q17315706
Robert Sturdy,http://www.wikidata.org/entity/Q1340526,Conservative Party,http://www.wikidata.org/entity/Q9626,European Conservatives and Reformists,http://www.wikidata.org/entity/Q1345559,East of England,http://www.wikidata.org/entity/Q5329755,United Kingdom,http://www.wikidata.org/entity/Q145,2009-07-14,2014-06-30,Seventh European Parliament,http://www.wikidata.org/entity/Q4644021
Robert Sturdy,http://www.wikidata.org/entity/Q1340526,Conservative Party,http://www.wikidata.org/entity/Q9626,European People's Party group,http://www.wikidata.org/entity/Q635616,East of England,http://www.wikidata.org/entity/Q5329755,United Kingdom,http://www.wikidata.org/entity/Q145,1999-07-20,2004-07-19,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
